,Topics,Sub Topic,Type,Difficulty,Project Type,Workers
3607,Computer Vision,Object Detection,S2,20,ML,Farel Eden
3608,Computer Vision,Object Detection,S2,20,ML,Nyoman Satiya Najwa Sadha
3609,Data Engineering,Data Warehousing,S3,26,ML,Christopher Kristianto
3610,Data Engineering,Data Warehousing,S3,26,ML,Sarah Sema Khairunisa
3611,Data Engineering,Data Warehousing,S3,26,ML,Alvin Tan
3612,Data Engineering,Data Warehousing,S3,26,ML,Farel Eden
3613,Data Engineering,Data Warehousing,S3,26,ML,I Putu Ranantha Nugraha Suparta
3614,Speech / Audio,Audio Signal Processing,S2,22,ML,Alvin Tan
3615,Speech / Audio,Audio Signal Processing,S2,22,ML,Sarah Sema Khairunisa
3616,Speech / Audio,Audio Signal Processing,S2,22,ML,I Putu Ranantha Nugraha Suparta
3617,Speech / Audio,Audio Signal Processing,S2,22,ML,Putu Gede Agung Karna Sampalan
3618,Speech / Audio,Audio Signal Processing,S2,22,ML,Christopher Kristianto
3619,Speech / Audio,Speech Recognition,S3,15,ML,Putu Gede Agung Karna Sampalan
3620,Speech / Audio,Speech Recognition,S3,15,ML,Nyoman Satiya Najwa Sadha
3621,Speech / Audio,Speech Recognition,S3,15,ML,Rikip Ginanjar
3622,Speech / Audio,Speech Recognition,S3,15,ML,Bagja Kurniadi
3623,Speech / Audio,Speech Recognition,S3,15,ML,Andhika Zulfikri
3624,Classification & Regression,Gradient Boosting,S2,8,ML,Gabriel Kheisa
3625,Classification & Regression,Gradient Boosting,S2,8,ML,Putu Gede Agung Karna Sampalan
3626,Computer Vision,Object Detection,S2,5,ML,Nyoman Satiya Najwa Sadha
3627,Computer Vision,Object Detection,S2,5,ML,Gabriel Kheisa
3628,Back End,Flask,S1,23,Backend,Chairul Rizqi
3629,Back End,Flask,S1,23,Backend,Sandrian Yulianto
3630,Back End,Flask,S1,23,Backend,Abdullah Nur Hudi
3631,Back End,Flask,S1,23,Backend,Vania Kylie
3632,Back End,Flask,S1,23,Backend,Wahyu Fauzan
3633,Time-series,ARIMA,S2,12,ML,Farel Eden
3634,Time-series,ARIMA,S2,12,ML,Azis Sofyanto
3635,Time-series,ARIMA,S2,12,ML,Bagja Kurniadi
3636,Time-series,ARIMA,S2,12,ML,Christopher Kristianto
3637,Time-series,LSTM,S1,24,ML,I Putu Ranantha Nugraha Suparta
3638,Time-series,LSTM,S1,24,ML,Rikip Ginanjar
3639,Time-series,LSTM,S1,24,ML,Azis Sofyanto
3640,Time-series,LSTM,S1,24,ML,Alvin Tan
3641,Time-series,LSTM,S1,24,ML,Farel Eden
3642,Speech / Audio,Audio Signal Processing,S1,13,ML,Putu Gede Agung Karna Sampalan
3643,Speech / Audio,Audio Signal Processing,S1,13,ML,Nyoman Satiya Najwa Sadha
3644,Speech / Audio,Audio Signal Processing,S1,13,ML,Farel Eden
3645,Speech / Audio,Audio Signal Processing,S1,13,ML,Azis Sofyanto
3646,Back End,Express.js,S3,8,Backend,Sandrian Yulianto
3647,Back End,Express.js,S3,8,Backend,Chairul Rizqi
3648,Time-series,LSTM,S1,20,ML,Nyoman Satiya Najwa Sadha
3649,Time-series,LSTM,S1,20,ML,Sarah Sema Khairunisa
3650,Time-series,LSTM,S1,20,ML,Gabriel Kheisa
3651,Time-series,LSTM,S1,20,ML,Suci Rahmadani
3652,Time-series,LSTM,S1,20,ML,I Putu Ranantha Nugraha Suparta
3653,Back End,Flask,S1,13,Backend,Chairul Rizqi
3654,Back End,Flask,S1,13,Backend,Abdullah Nur Hudi
3655,Back End,Flask,S1,13,Backend,Wahyu Fauzan
3656,Back End,Flask,S1,13,Backend,Vania Kylie
3657,Back End,Node.js,S2,26,Backend,Wahyu Fauzan
3658,Back End,Node.js,S2,26,Backend,Chairul Rizqi
3659,Back End,Node.js,S2,26,Backend,Abdullah Nur Hudi
3660,Back End,Node.js,S2,26,Backend,Sandrian Yulianto
3661,Back End,Node.js,S2,26,Backend,Vania Kylie
3662,Computer Vision,Object Detection,S2,19,ML,Suci Rahmadani
3663,Computer Vision,Object Detection,S2,19,ML,Christopher Kristianto
3664,Computer Vision,Object Detection,S2,19,ML,Bagja Kurniadi
3665,Computer Vision,Object Detection,S2,19,ML,Alvin Tan
3666,Computer Vision,Object Detection,S2,19,ML,Sarah Sema Khairunisa
3667,Back End,Flask,S1,22,Backend,Vania Kylie
3668,Back End,Flask,S1,22,Backend,Chairul Rizqi
3669,Back End,Flask,S1,22,Backend,Abdullah Nur Hudi
3670,Back End,Flask,S1,22,Backend,Wahyu Fauzan
3671,Back End,Flask,S1,22,Backend,Sandrian Yulianto
3672,Data Engineering,Data Lake,S2,6,ML,Farel Eden
3673,Data Engineering,Data Lake,S2,6,ML,Andhika Zulfikri
3674,Computer Vision,Face Recognition,S1,18,ML,Sarah Sema Khairunisa
3675,Computer Vision,Face Recognition,S1,18,ML,I Putu Ranantha Nugraha Suparta
3676,Computer Vision,Face Recognition,S1,18,ML,Andhika Zulfikri
3677,Computer Vision,Face Recognition,S1,18,ML,Christopher Kristianto
3678,Computer Vision,Face Recognition,S1,18,ML,Putu Gede Agung Karna Sampalan
3679,Classification & Regression,Gradient Boosting,S1,27,ML,Sarah Sema Khairunisa
3680,Classification & Regression,Gradient Boosting,S1,27,ML,Nyoman Satiya Najwa Sadha
3681,Classification & Regression,Gradient Boosting,S1,27,ML,Christopher Kristianto
3682,Classification & Regression,Gradient Boosting,S1,27,ML,Andhika Zulfikri
3683,Classification & Regression,Gradient Boosting,S1,27,ML,Farel Eden
3684,Computer Vision,Face Recognition,S3,7,ML,Putu Gede Agung Karna Sampalan
3685,Computer Vision,Face Recognition,S3,7,ML,Sarah Sema Khairunisa
3686,Classification & Regression,Gradient Boosting,S1,13,ML,Andhika Zulfikri
3687,Classification & Regression,Gradient Boosting,S1,13,ML,Azis Sofyanto
3688,Classification & Regression,Gradient Boosting,S1,13,ML,Suci Rahmadani
3689,Classification & Regression,Gradient Boosting,S1,13,ML,Putu Gede Agung Karna Sampalan
3690,Front End,React,S1,21,Frontend,Abiyyu Diora Haqi
3691,Front End,React,S1,21,Frontend,Muhammad Raden Syawali Akbar
3692,Front End,React,S1,21,Frontend,Imam
3693,Front End,React,S1,21,Frontend,Iga Narendra Pramawijaya
3694,Front End,React,S1,21,Frontend,Andi Rezal Oktavianto
3695,NLP,Sentiment Analysis,S1,9,ML,Farel Eden
3696,NLP,Sentiment Analysis,S1,9,ML,Christopher Kristianto
3697,Front End,React,S3,26,Frontend,Muhammad Raden Syawali Akbar
3698,Front End,React,S3,26,Frontend,Abiyyu Diora Haqi
3699,Front End,React,S3,26,Frontend,Andi Rezal Oktavianto
3700,Front End,React,S3,26,Frontend,Imam
3701,Front End,React,S3,26,Frontend,Iga Narendra Pramawijaya
3702,Computer Vision,Face Recognition,S2,18,ML,Christopher Kristianto
3703,Computer Vision,Face Recognition,S2,18,ML,Bagja Kurniadi
3704,Computer Vision,Face Recognition,S2,18,ML,Azis Sofyanto
3705,Computer Vision,Face Recognition,S2,18,ML,Sarah Sema Khairunisa
3706,Computer Vision,Face Recognition,S2,18,ML,Rikip Ginanjar
3707,Computer Vision,Image Segmentation,S3,17,ML,Putu Gede Agung Karna Sampalan
3708,Computer Vision,Image Segmentation,S3,17,ML,Azis Sofyanto
3709,Computer Vision,Image Segmentation,S3,17,ML,Andhika Zulfikri
3710,Computer Vision,Image Segmentation,S3,17,ML,I Putu Ranantha Nugraha Suparta
3711,Computer Vision,Image Segmentation,S3,17,ML,Nyoman Satiya Najwa Sadha
3712,Classification & Regression,Random Forest,S2,15,ML,Christopher Kristianto
3713,Classification & Regression,Random Forest,S2,15,ML,Bagja Kurniadi
3714,Classification & Regression,Random Forest,S2,15,ML,Putu Gede Agung Karna Sampalan
3715,Classification & Regression,Random Forest,S2,15,ML,Azis Sofyanto
3716,Classification & Regression,Random Forest,S2,15,ML,Alvin Tan
3717,Computer Vision,Face Recognition,S3,16,ML,Sarah Sema Khairunisa
3718,Computer Vision,Face Recognition,S3,16,ML,Farel Eden
3719,Computer Vision,Face Recognition,S3,16,ML,Alvin Tan
3720,Computer Vision,Face Recognition,S3,16,ML,Andhika Zulfikri
3721,Computer Vision,Face Recognition,S3,16,ML,Nyoman Satiya Najwa Sadha
3722,Speech / Audio,Audio Signal Processing,S1,10,ML,Farel Eden
3723,Speech / Audio,Audio Signal Processing,S1,10,ML,Sarah Sema Khairunisa
3724,Speech / Audio,Audio Signal Processing,S1,10,ML,Azis Sofyanto
3725,Speech / Audio,Audio Signal Processing,S1,10,ML,Bagja Kurniadi
3726,Front End,Angular,S3,25,Frontend,Muhammad Raden Syawali Akbar
3727,Front End,Angular,S3,25,Frontend,Imam
3728,Front End,Angular,S3,25,Frontend,Iga Narendra Pramawijaya
3729,Front End,Angular,S3,25,Frontend,Andi Rezal Oktavianto
3730,Front End,Angular,S3,25,Frontend,Abiyyu Diora Haqi
3731,Classification & Regression,Random Forest,S2,23,ML,Bagja Kurniadi
3732,Classification & Regression,Random Forest,S2,23,ML,Azis Sofyanto
3733,Classification & Regression,Random Forest,S2,23,ML,Suci Rahmadani
3734,Classification & Regression,Random Forest,S2,23,ML,Nyoman Satiya Najwa Sadha
3735,Classification & Regression,Random Forest,S2,23,ML,I Putu Ranantha Nugraha Suparta
3736,Time-series,LSTM,S1,19,ML,Alvin Tan
3737,Time-series,LSTM,S1,19,ML,Andhika Zulfikri
3738,Time-series,LSTM,S1,19,ML,Suci Rahmadani
3739,Time-series,LSTM,S1,19,ML,Rikip Ginanjar
3740,Time-series,LSTM,S1,19,ML,Putu Gede Agung Karna Sampalan
3741,NLP,Topic Modeling,S2,18,ML,Putu Gede Agung Karna Sampalan
3742,NLP,Topic Modeling,S2,18,ML,Bagja Kurniadi
3743,NLP,Topic Modeling,S2,18,ML,Suci Rahmadani
3744,NLP,Topic Modeling,S2,18,ML,Azis Sofyanto
3745,NLP,Topic Modeling,S2,18,ML,Alvin Tan
3746,NLP,Text Classification,S1,12,ML,Nyoman Satiya Najwa Sadha
3747,NLP,Text Classification,S1,12,ML,Alvin Tan
3748,NLP,Text Classification,S1,12,ML,Sarah Sema Khairunisa
3749,NLP,Text Classification,S1,12,ML,Farel Eden
3750,Time-series,ARIMA,S2,18,ML,Christopher Kristianto
3751,Time-series,ARIMA,S2,18,ML,I Putu Ranantha Nugraha Suparta
3752,Time-series,ARIMA,S2,18,ML,Farel Eden
3753,Time-series,ARIMA,S2,18,ML,Putu Gede Agung Karna Sampalan
3754,Time-series,ARIMA,S2,18,ML,Andhika Zulfikri
3755,Time-series,LSTM,S3,10,ML,Suci Rahmadani
3756,Time-series,LSTM,S3,10,ML,Gabriel Kheisa
3757,Time-series,LSTM,S3,10,ML,Azis Sofyanto
3758,Time-series,LSTM,S3,10,ML,I Putu Ranantha Nugraha Suparta
3759,Speech / Audio,Audio Signal Processing,S2,10,ML,Putu Gede Agung Karna Sampalan
3760,Speech / Audio,Audio Signal Processing,S2,10,ML,Farel Eden
3761,Speech / Audio,Audio Signal Processing,S2,10,ML,Gabriel Kheisa
3762,Speech / Audio,Audio Signal Processing,S2,10,ML,Suci Rahmadani
3763,Classification & Regression,Linear Regression,S1,12,ML,Nyoman Satiya Najwa Sadha
3764,Classification & Regression,Linear Regression,S1,12,ML,Putu Gede Agung Karna Sampalan
3765,Classification & Regression,Linear Regression,S1,12,ML,Christopher Kristianto
3766,Classification & Regression,Linear Regression,S1,12,ML,Bagja Kurniadi
3767,Time-series,LSTM,S2,23,ML,Bagja Kurniadi
3768,Time-series,LSTM,S2,23,ML,Andhika Zulfikri
3769,Time-series,LSTM,S2,23,ML,Christopher Kristianto
3770,Time-series,LSTM,S2,23,ML,Putu Gede Agung Karna Sampalan
3771,Time-series,LSTM,S2,23,ML,Azis Sofyanto
3772,Back End,Node.js,S1,5,Backend,Vania Kylie
3773,Back End,Node.js,S1,5,Backend,Wahyu Fauzan
3774,Front End,Angular,S1,28,Frontend,Muhammad Raden Syawali Akbar
3775,Front End,Angular,S1,28,Frontend,Andi Rezal Oktavianto
3776,Front End,Angular,S1,28,Frontend,Imam
3777,Front End,Angular,S1,28,Frontend,Iga Narendra Pramawijaya
3778,Front End,Angular,S1,28,Frontend,Abiyyu Diora Haqi
3779,Data Engineering,Data Integration,S3,8,ML,Suci Rahmadani
3780,Data Engineering,Data Integration,S3,8,ML,Putu Gede Agung Karna Sampalan
3781,NLP,Named Entity Recognition,S1,19,ML,I Putu Ranantha Nugraha Suparta
3782,NLP,Named Entity Recognition,S1,19,ML,Bagja Kurniadi
3783,NLP,Named Entity Recognition,S1,19,ML,Putu Gede Agung Karna Sampalan
3784,NLP,Named Entity Recognition,S1,19,ML,Christopher Kristianto
3785,NLP,Named Entity Recognition,S1,19,ML,Farel Eden
3786,Speech / Audio,Speech Recognition,S2,11,ML,Nyoman Satiya Najwa Sadha
3787,Speech / Audio,Speech Recognition,S2,11,ML,Azis Sofyanto
3788,Speech / Audio,Speech Recognition,S2,11,ML,Alvin Tan
3789,Speech / Audio,Speech Recognition,S2,11,ML,Suci Rahmadani
3790,Computer Vision,Face Recognition,S3,25,ML,Putu Gede Agung Karna Sampalan
3791,Computer Vision,Face Recognition,S3,25,ML,Bagja Kurniadi
3792,Computer Vision,Face Recognition,S3,25,ML,Azis Sofyanto
3793,Computer Vision,Face Recognition,S3,25,ML,Alvin Tan
3794,Computer Vision,Face Recognition,S3,25,ML,Farel Eden
3795,Classification & Regression,Gradient Boosting,S1,18,ML,Andhika Zulfikri
3796,Classification & Regression,Gradient Boosting,S1,18,ML,Suci Rahmadani
3797,Classification & Regression,Gradient Boosting,S1,18,ML,Rikip Ginanjar
3798,Classification & Regression,Gradient Boosting,S1,18,ML,Christopher Kristianto
3799,Classification & Regression,Gradient Boosting,S1,18,ML,Alvin Tan
3800,Speech / Audio,Audio Signal Processing,S3,29,ML,Suci Rahmadani
3801,Speech / Audio,Audio Signal Processing,S3,29,ML,Farel Eden
3802,Speech / Audio,Audio Signal Processing,S3,29,ML,Alvin Tan
3803,Speech / Audio,Audio Signal Processing,S3,29,ML,Gabriel Kheisa
3804,Speech / Audio,Audio Signal Processing,S3,29,ML,Andhika Zulfikri
3805,Back End,Flask,S3,15,Backend,Vania Kylie
3806,Back End,Flask,S3,15,Backend,Chairul Rizqi
3807,Back End,Flask,S3,15,Backend,Wahyu Fauzan
3808,Back End,Flask,S3,15,Backend,Sandrian Yulianto
3809,Back End,Flask,S3,15,Backend,Abdullah Nur Hudi
3810,Front End,Angular,S3,17,Frontend,Iga Narendra Pramawijaya
3811,Front End,Angular,S3,17,Frontend,Abiyyu Diora Haqi
3812,Front End,Angular,S3,17,Frontend,Imam
3813,Front End,Angular,S3,17,Frontend,Muhammad Raden Syawali Akbar
3814,Front End,Angular,S3,17,Frontend,Andi Rezal Oktavianto
3815,Time-series,LSTM,S2,21,ML,Christopher Kristianto
3816,Time-series,LSTM,S2,21,ML,Suci Rahmadani
3817,Time-series,LSTM,S2,21,ML,Alvin Tan
3818,Time-series,LSTM,S2,21,ML,Andhika Zulfikri
3819,Time-series,LSTM,S2,21,ML,I Putu Ranantha Nugraha Suparta
3820,Time-series,LSTM,S2,5,ML,Christopher Kristianto
3821,Time-series,LSTM,S2,5,ML,Rikip Ginanjar
3822,NLP,Text Classification,S3,15,ML,Suci Rahmadani
3823,NLP,Text Classification,S3,15,ML,Sarah Sema Khairunisa
3824,NLP,Text Classification,S3,15,ML,Gabriel Kheisa
3825,NLP,Text Classification,S3,15,ML,Farel Eden
3826,NLP,Text Classification,S3,15,ML,Bagja Kurniadi
3827,Computer Vision,Optical Character Recognition,S1,15,ML,Sarah Sema Khairunisa
3828,Computer Vision,Optical Character Recognition,S1,15,ML,Andhika Zulfikri
3829,Computer Vision,Optical Character Recognition,S1,15,ML,I Putu Ranantha Nugraha Suparta
3830,Computer Vision,Optical Character Recognition,S1,15,ML,Nyoman Satiya Najwa Sadha
3831,Computer Vision,Optical Character Recognition,S1,15,ML,Alvin Tan
3832,Classification & Regression,Gradient Boosting,S3,13,ML,Nyoman Satiya Najwa Sadha
3833,Classification & Regression,Gradient Boosting,S3,13,ML,Andhika Zulfikri
3834,Classification & Regression,Gradient Boosting,S3,13,ML,Rikip Ginanjar
3835,Classification & Regression,Gradient Boosting,S3,13,ML,Suci Rahmadani
3836,Computer Vision,Optical Character Recognition,S3,22,ML,Bagja Kurniadi
3837,Computer Vision,Optical Character Recognition,S3,22,ML,I Putu Ranantha Nugraha Suparta
3838,Computer Vision,Optical Character Recognition,S3,22,ML,Azis Sofyanto
3839,Computer Vision,Optical Character Recognition,S3,22,ML,Andhika Zulfikri
3840,Computer Vision,Optical Character Recognition,S3,22,ML,Farel Eden
3841,Front End,Ember.js,S2,26,Frontend,Iga Narendra Pramawijaya
3842,Front End,Ember.js,S2,26,Frontend,Imam
3843,Front End,Ember.js,S2,26,Frontend,Andi Rezal Oktavianto
3844,Front End,Ember.js,S2,26,Frontend,Abiyyu Diora Haqi
3845,Front End,Ember.js,S2,26,Frontend,Muhammad Raden Syawali Akbar
3846,NLP,Topic Modeling,S1,7,ML,Christopher Kristianto
3847,NLP,Topic Modeling,S1,7,ML,Farel Eden
3848,Time-series,ARIMA,S3,19,ML,Gabriel Kheisa
3849,Time-series,ARIMA,S3,19,ML,Farel Eden
3850,Time-series,ARIMA,S3,19,ML,Christopher Kristianto
3851,Time-series,ARIMA,S3,19,ML,Andhika Zulfikri
3852,Time-series,ARIMA,S3,19,ML,Sarah Sema Khairunisa
3853,NLP,Topic Modeling,S3,23,ML,Putu Gede Agung Karna Sampalan
3854,NLP,Topic Modeling,S3,23,ML,Bagja Kurniadi
3855,NLP,Topic Modeling,S3,23,ML,Rikip Ginanjar
3856,NLP,Topic Modeling,S3,23,ML,Andhika Zulfikri
3857,NLP,Topic Modeling,S3,23,ML,Christopher Kristianto
3858,Data Engineering,Data Integration,S3,9,ML,Andhika Zulfikri
3859,Data Engineering,Data Integration,S3,9,ML,Christopher Kristianto
3860,NLP,Text Classification,S3,25,ML,Rikip Ginanjar
3861,NLP,Text Classification,S3,25,ML,Andhika Zulfikri
3862,NLP,Text Classification,S3,25,ML,Alvin Tan
3863,NLP,Text Classification,S3,25,ML,Sarah Sema Khairunisa
3864,NLP,Text Classification,S3,25,ML,Azis Sofyanto
3865,Front End,Angular,S2,11,Frontend,Imam
3866,Front End,Angular,S2,11,Frontend,Iga Narendra Pramawijaya
3867,Front End,Angular,S2,11,Frontend,Muhammad Raden Syawali Akbar
3868,Front End,Angular,S2,11,Frontend,Abiyyu Diora Haqi
3869,NLP,Sentiment Analysis,S3,22,ML,Farel Eden
3870,NLP,Sentiment Analysis,S3,22,ML,Rikip Ginanjar
3871,NLP,Sentiment Analysis,S3,22,ML,Nyoman Satiya Najwa Sadha
3872,NLP,Sentiment Analysis,S3,22,ML,Putu Gede Agung Karna Sampalan
3873,NLP,Sentiment Analysis,S3,22,ML,Gabriel Kheisa
3874,Data Engineering,Data Lake,S2,21,ML,Suci Rahmadani
3875,Data Engineering,Data Lake,S2,21,ML,Farel Eden
3876,Data Engineering,Data Lake,S2,21,ML,Alvin Tan
3877,Data Engineering,Data Lake,S2,21,ML,Sarah Sema Khairunisa
3878,Data Engineering,Data Lake,S2,21,ML,Gabriel Kheisa
3879,Classification & Regression,Logistic Regression,S2,20,ML,Gabriel Kheisa
3880,Classification & Regression,Logistic Regression,S2,20,ML,Rikip Ginanjar
3881,Classification & Regression,Logistic Regression,S2,20,ML,Suci Rahmadani
3882,Classification & Regression,Logistic Regression,S2,20,ML,Sarah Sema Khairunisa
3883,Classification & Regression,Logistic Regression,S2,20,ML,I Putu Ranantha Nugraha Suparta
3884,Classification & Regression,Logistic Regression,S2,17,ML,Suci Rahmadani
3885,Classification & Regression,Logistic Regression,S2,17,ML,Christopher Kristianto
3886,Classification & Regression,Logistic Regression,S2,17,ML,Sarah Sema Khairunisa
3887,Classification & Regression,Logistic Regression,S2,17,ML,Rikip Ginanjar
3888,Classification & Regression,Logistic Regression,S2,17,ML,Farel Eden
3889,Computer Vision,Optical Character Recognition,S3,24,ML,Gabriel Kheisa
3890,Computer Vision,Optical Character Recognition,S3,24,ML,I Putu Ranantha Nugraha Suparta
3891,Computer Vision,Optical Character Recognition,S3,24,ML,Andhika Zulfikri
3892,Computer Vision,Optical Character Recognition,S3,24,ML,Nyoman Satiya Najwa Sadha
3893,Computer Vision,Optical Character Recognition,S3,24,ML,Azis Sofyanto
3894,Computer Vision,Image Segmentation,S2,25,ML,Alvin Tan
3895,Computer Vision,Image Segmentation,S2,25,ML,Putu Gede Agung Karna Sampalan
3896,Computer Vision,Image Segmentation,S2,25,ML,I Putu Ranantha Nugraha Suparta
3897,Computer Vision,Image Segmentation,S2,25,ML,Nyoman Satiya Najwa Sadha
3898,Computer Vision,Image Segmentation,S2,25,ML,Gabriel Kheisa
3899,Classification & Regression,Random Forest,S2,29,ML,Rikip Ginanjar
3900,Classification & Regression,Random Forest,S2,29,ML,Christopher Kristianto
3901,Classification & Regression,Random Forest,S2,29,ML,Andhika Zulfikri
3902,Classification & Regression,Random Forest,S2,29,ML,I Putu Ranantha Nugraha Suparta
3903,Classification & Regression,Random Forest,S2,29,ML,Suci Rahmadani
3904,Front End,Angular,S2,16,Frontend,Andi Rezal Oktavianto
3905,Front End,Angular,S2,16,Frontend,Iga Narendra Pramawijaya
3906,Front End,Angular,S2,16,Frontend,Imam
3907,Front End,Angular,S2,16,Frontend,Muhammad Raden Syawali Akbar
3908,Front End,Angular,S2,16,Frontend,Abiyyu Diora Haqi
3909,Classification & Regression,Gradient Boosting,S3,10,ML,Putu Gede Agung Karna Sampalan
3910,Classification & Regression,Gradient Boosting,S3,10,ML,Alvin Tan
3911,Classification & Regression,Gradient Boosting,S3,10,ML,I Putu Ranantha Nugraha Suparta
3912,Classification & Regression,Gradient Boosting,S3,10,ML,Bagja Kurniadi
3913,Data Engineering,ETL,S1,7,ML,Putu Gede Agung Karna Sampalan
3914,Data Engineering,ETL,S1,7,ML,Farel Eden
3915,Data Engineering,ETL,S2,6,ML,Christopher Kristianto
3916,Data Engineering,ETL,S2,6,ML,Gabriel Kheisa
3917,Front End,Vue.js,S1,7,Frontend,Imam
3918,Front End,Vue.js,S1,7,Frontend,Muhammad Raden Syawali Akbar
3919,Computer Vision,Face Recognition,S2,11,ML,Gabriel Kheisa
3920,Computer Vision,Face Recognition,S2,11,ML,Suci Rahmadani
3921,Computer Vision,Face Recognition,S2,11,ML,Azis Sofyanto
3922,Computer Vision,Face Recognition,S2,11,ML,I Putu Ranantha Nugraha Suparta
3923,Speech / Audio,Speaker Recognition,S3,20,ML,Andhika Zulfikri
3924,Speech / Audio,Speaker Recognition,S3,20,ML,Putu Gede Agung Karna Sampalan
3925,Speech / Audio,Speaker Recognition,S3,20,ML,Sarah Sema Khairunisa
3926,Speech / Audio,Speaker Recognition,S3,20,ML,Farel Eden
3927,Speech / Audio,Speaker Recognition,S3,20,ML,Nyoman Satiya Najwa Sadha
3928,NLP,Topic Modeling,S1,16,ML,I Putu Ranantha Nugraha Suparta
3929,NLP,Topic Modeling,S1,16,ML,Alvin Tan
3930,NLP,Topic Modeling,S1,16,ML,Andhika Zulfikri
3931,NLP,Topic Modeling,S1,16,ML,Putu Gede Agung Karna Sampalan
3932,NLP,Topic Modeling,S1,16,ML,Nyoman Satiya Najwa Sadha
3933,Speech / Audio,Speech Recognition,S1,21,ML,Gabriel Kheisa
3934,Speech / Audio,Speech Recognition,S1,21,ML,Christopher Kristianto
3935,Speech / Audio,Speech Recognition,S1,21,ML,Bagja Kurniadi
3936,Speech / Audio,Speech Recognition,S1,21,ML,I Putu Ranantha Nugraha Suparta
3937,Speech / Audio,Speech Recognition,S1,21,ML,Putu Gede Agung Karna Sampalan
3938,Back End,Express.js,S1,13,Backend,Chairul Rizqi
3939,Back End,Express.js,S1,13,Backend,Sandrian Yulianto
3940,Back End,Express.js,S1,13,Backend,Abdullah Nur Hudi
3941,Back End,Express.js,S1,13,Backend,Wahyu Fauzan
3942,Time-series,LSTM,S2,28,ML,Nyoman Satiya Najwa Sadha
3943,Time-series,LSTM,S2,28,ML,Bagja Kurniadi
3944,Time-series,LSTM,S2,28,ML,Suci Rahmadani
3945,Time-series,LSTM,S2,28,ML,Azis Sofyanto
